##########################################################################################################################################################
# msr/original/MSRvid.train.txt - 750
##########################################################################################################################################################
Some boys are jumping off a platform	A boy is jumping off a platform and two other boys are standing and watching	y	4
Three boys are jumping off a platform	A boy is jumping on a platform and two other boys are sitting absentmindedly	y	3.465
Three boys are jumping off a platform	A boy is jumping off a platform and two other boys are standing and watching	y	3.9
Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior	The grotto with a pink interior is being climbed by four middle eastern children, three girls and one boy	y	4.9
There is no one climbing on the grotto with a pink interior	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior	y	3.1
The grotto with a pink interior is being climbed by four middle eastern children, three girls and one boy	A group of kids is playing on a colorful structure	y	3
Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior	A group of kids is playing on a structure which is colorful	y	3.785
The group of people is sitting on the ground outside a monument	The group of people is not sitting on the ground outside a monument	y	2.8
A group of people is sitting relaxed on both sides of a red stone monument	The group of people is sitting on the ground outside a monument	y	4.1
The group of people is sitting on the ground outside a monument	A group of people is standing on both sides of a red stone structure	y	3.5
The group of people is sitting on the ground outside a monument	A group of people is sitting on both sides of a red stone structure	y	3.6
A small child is lying outdoors in a grassy area	A small child is outdoors climbing steps in a grassy area	y	3.6
A little child in a pink sweater is climbing a concrete staircase	A small child in a pink sweater is climbing a concrete staircase	y	4.8
A small child in a pink sweater is climbing a concrete staircase	There is no small child in a pink sweater climbing a concrete staircase	y	3.1
A small child is outdoors climbing steps in a grassy area	There is no small child in a pink sweater climbing a concrete staircase	y	2.6
A small child in a pink sweater is climbing a concrete staircase	A small child is lying outdoors in a grassy area	n	2.2
A small child in a pink sweater is climbing a concrete staircase	A small child is outdoors climbing steps in a grassy area	y	3.6
A bird, which is black, is sitting on a dead tree	A black bird is sitting on a dead tree	y	5
A dead bird is near a black man sitting on a tree	A black bird is sitting on a dead tree	n	2.1
The black bird is sitting in a leafless tree	A bird, which is black, is sitting on a dead tree	y	4.3
A black bird is sitting on a dead tree	The black bird is sitting comfortably in a leafless tree	y	4
The black bird is sitting in a leafless tree	A black bird is sitting on a dead tree	y	4.5
There is no kid in orange playing outside with a snowball	A kid in orange is playing outside with a snowball	y	3.5
A child is making a snow ball	A snow ball is being made by a child	y	5
A child is smashing a snow ball	A kid in orange is playing outside with a snowball	y	3.9
A child is making a snow ball	There is no kid in orange playing outside with a snowball	y	3.2
Three people are sitting on a bench under some palm trees	A few people are sitting on a bench under some palm trees	y	4.435
The people are not sitting on a bench in front of a restaurant	The people are sitting on a bench in front of a restaurant	y	3.5
Three people are sitting on a bench under some palm trees	The people are sitting aimlessly on a bench in front of a restaurant	y	3.365
Three people are sitting on a bench under some palm trees	The people are sitting in a restaurant in front of the beach	y	3.4
Three people are standing by a bench under some palm trees	The people are sitting on a bench in front of a restaurant	y	3.1
Three people are sitting on a bench under some palm trees	The people are sitting on a bench in front of a restaurant	y	3.265
Two people are sitting in lawn chairs and are reading books	Two people in two chairs are reading pleasantly	y	4.3
Two people in two chairs are reading	Some people are sitting in lawn chairs and are reading books	y	3.935
Two people are sitting in lawn chairs and are reading books	Two people in two chairs are reading	y	4.5
The brown dog is sniffing the back of a small black dog	The brown dog is not sniffing the back of a small black dog	y	3.6
The brown dog is sniffing the back of a small black dog	There is no large brown dog and small grey dog standing on a rocky surface	y	3.3
Three boys are carefully walking on rocks along a river	Three boys are walking on rocks along a river	y	4.5
The men in brown shorts are walking on the rocks beside a river	The men in brown shorts are not walking on the rocks beside a river	y	4.3
A dog is jumping for a Frisbee in the snow	The dog is jumping for a Frisbee in the snow	y	5
A black dog in the snow is jumping off the ground and catching a stick	A black dog in the snow is leaping off the ground and catching a stick	y	5
A dog is jumping for a Frisbee in the snow	A black dog in the snow is jumping onto the ground and missing a stick	y	2.9
The dog is jumping for a Frisbee in the snow	A black dog in the snow is jumping off the ground and catching a stick	y	2.8
A black dog in the snow is jumping off the ground and catching a stick	A dog is jumping for a Frisbee in the snow	y	3
A man elegantly dressed in black is wearing an elaborate black mask	A man dressed in black is wearing an elaborate black mask	y	4.7
A man is holding a mask in his raised hand	A mask is being held by a man in his raised hand	y	5
There is no man holding a mask in his raised hand	A man is holding a mask in his raised hand	y	3.6
A man dressed in black is wearing an elaborate black mask	A mask is being held by a man in his raised hand	y	3.2
A man dressed in black is wearing an elaborate black mask	There is no man holding a mask in his raised hand	y	2.8
A man is holding a mask in his raised hand	There is no man dressed in black wearing an elaborate black mask	y	2.8
Two children are peering over a ledge, which is rusty	Two children are peering over a rusty ledge	y	4.9
Two children are leaning on a rusty ledge	Two children are peering over a rusty ledge	y	3.8
Two children are crouching under some bars made of metal	Two children are crouching under some metal bars	y	5
Two children are crouching under some metal bars	Two children are stretching over some metal bars	y	3.4
Two children are peering over a rusty ledge	Two children are crouching under some bars made of metal	y	2.7
Two children are stretching over some metal bars	Two children are peering over a rusty ledge	y	2.8
